,Car Coord X,Car Coord Y
2499,55.425000000000004,-387.83333333333337
2500,56.5,-389.9666666666667
2501,57.587500000000006,-392.1
2502,58.6875,-394.23333333333335
2503,59.800000000000004,-396.3666666666667
2504,60.925000000000004,-398.5
2505,62.0625,-400.6
2506,63.175000000000004,-402.68333333333334
2507,64.275,-404.73333333333335
2508,65.35,-406.75
2509,66.4125,-408.73333333333335
2510,67.45,-410.68333333333334
2511,68.475,-412.6
2512,69.475,-414.5
2513,70.4625,-416.36666666666673
2514,71.42500000000001,-418.18333333333334
2515,72.36250000000001,-419.98333333333335
2516,73.2875,-421.73333333333335
2517,74.2125,-423.4666666666667
2518,75.1125,-425.18333333333334
2519,76.0,-426.86666666666673
2520,76.8625,-428.5333333333333
2521,77.72500000000001,-430.15000000000003
2522,78.55,-431.73333333333335
2523,79.375,-433.3
2524,80.175,-434.8333333333333
2525,80.9625,-436.3333333333333
2526,81.72500000000001,-437.8
2527,82.4875,-439.25
2528,83.22500000000001,-440.66666666666674
2529,83.95,-442.05
2530,84.65,-443.41666666666674
2531,85.35000000000001,-444.7666666666667
2532,86.025,-446.0833333333333
2533,86.7,-447.36666666666673
2534,87.35000000000001,-448.6333333333333
2535,87.98750000000001,-449.8833333333333
2536,88.625,-451.0833333333333
2537,89.23750000000001,-452.2833333333333
2538,89.85000000000001,-453.45000000000005
2539,90.4375,-454.5833333333333
2540,91.025,-455.70000000000005
2541,91.60000000000001,-456.7833333333333
2542,92.16250000000001,-457.86666666666673
2543,92.7125,-458.90000000000003
2544,93.2625,-459.91666666666674
2545,93.78750000000001,-460.91666666666674
2546,94.3125,-461.90000000000003
2547,94.8375,-462.85
2548,95.35000000000001,-463.7666666666667
2549,95.86250000000001,-464.68333333333334
2550,96.36250000000001,-465.55
2551,96.86250000000001,-466.40000000000003
2552,97.35000000000001,-467.2166666666667
2553,97.85000000000001,-468.0166666666667
2554,98.3375,-468.8
2555,98.825,-469.55
2556,99.3125,-470.2666666666667
2557,99.80000000000001,-470.9666666666667
2558,100.28750000000001,-471.65000000000003
2559,100.78750000000001,-472.3
2560,101.3125,-472.9666666666667
2561,101.86250000000001,-473.6
2562,102.42500000000001,-474.23333333333335
2563,103.0125,-474.85
2564,103.61250000000001,-475.45000000000005
2565,104.2625,-476.05
2566,104.91250000000001,-476.61666666666673
2567,105.575,-477.16666666666674
2568,106.25,-477.68333333333334
2569,106.9625,-478.18333333333334
2570,107.67500000000001,-478.66666666666674
2571,108.41250000000001,-479.11666666666673
2572,109.17500000000001,-479.55
2573,109.9375,-479.9666666666667
2574,110.73750000000001,-480.36666666666673
2575,111.525,-480.7166666666667
2576,112.3375,-481.0666666666667
2577,113.16250000000001,-481.36666666666673
2578,114.0125,-481.66666666666674
2579,114.86250000000001,-481.91666666666674
2580,115.72500000000001,-482.15000000000003
2581,116.61250000000001,-482.36666666666673
2582,117.48750000000001,-482.55
2583,118.375,-482.70000000000005
2584,119.28750000000001,-482.8333333333333
2585,120.2,-482.93333333333334
2586,121.125,-483.0
2587,122.0625,-483.05
2588,123.0125,-483.05
2589,123.9375,-483.0333333333333
2590,124.8875,-482.98333333333335
2591,125.825,-482.90000000000003
2592,126.775,-482.8
2593,127.7,-482.65000000000003
2594,128.625,-482.48333333333335
2595,129.55,-482.2666666666667
2596,130.47500000000002,-482.05
2597,131.3875,-481.7833333333333
2598,132.3,-481.5
2599,133.2125,-481.18333333333334
2600,134.1125,-480.85
2601,135.0125,-480.48333333333335
2602,135.9,-480.1
2603,136.775,-479.66666666666674
2604,137.65,-479.2166666666667
2605,138.525,-478.73333333333335
2606,139.3625,-478.23333333333335
2607,140.1875,-477.7166666666667
2608,141.0,-477.18333333333334
2609,141.8,-476.61666666666673
2610,142.57500000000002,-476.0333333333333
2611,143.3375,-475.45000000000005
2612,144.0625,-474.85
2613,144.76250000000002,-474.25
2614,145.425,-473.6333333333333
2615,146.0625,-473.0
2616,146.65,-472.3833333333333
2617,147.2125,-471.75
2618,147.75,-471.11666666666673
2619,148.26250000000002,-470.48333333333335
2620,148.75,-469.86666666666673
2621,149.20000000000002,-469.23333333333335
2622,149.625,-468.61666666666673
2623,150.025,-467.98333333333335
2624,150.4,-467.35
2625,150.75,-466.7166666666667
2626,151.07500000000002,-466.0833333333333
2627,151.375,-465.45000000000005
2628,151.6625,-464.8166666666667
2629,151.9375,-464.18333333333334
2630,152.1875,-463.55
2631,152.4375,-462.91666666666674
2632,152.675,-462.3
2633,152.9,-461.68333333333334
2634,153.1125,-461.0833333333333
2635,153.3375,-460.5
2636,153.5625,-459.91666666666674
2637,153.7875,-459.3333333333333
2638,154.0,-458.75
2639,154.2125,-458.18333333333334
2640,154.425,-457.6
2641,154.65,-457.0166666666667
2642,154.85,-456.45000000000005
2643,155.0625,-455.85
2644,155.275,-455.2666666666667
2645,155.475,-454.65000000000003
2646,155.6875,-454.0333333333333
2647,155.9125,-453.40000000000003
2648,156.13750000000002,-452.7666666666667
2649,156.3625,-452.11666666666673
2650,156.5875,-451.4666666666667
2651,156.82500000000002,-450.8
2652,157.0625,-450.11666666666673
2653,157.3125,-449.43333333333334
2654,157.57500000000002,-448.7166666666667
2655,157.8375,-448.0166666666667
2656,158.1125,-447.2833333333333
2657,158.38750000000002,-446.5333333333333
2658,158.70000000000002,-445.73333333333335
2659,159.01250000000002,-444.9666666666667
2660,159.3375,-444.18333333333334
2661,159.6625,-443.3833333333333
2662,160.07500000000002,-442.45000000000005
2663,160.3375,-441.8333333333333
2664,160.7125,-441.0166666666667
2665,161.1,-440.18333333333334
2666,161.51250000000002,-439.3333333333333
2667,161.9375,-438.4666666666667
2668,162.375,-437.6
2669,162.82500000000002,-436.7166666666667
2670,163.3,-435.8333333333333
2671,163.8,-434.93333333333334
2672,164.3,-434.0166666666667
2673,164.8375,-433.1
2674,165.375,-432.16666666666674
2675,165.9375,-431.2166666666667
2676,166.51250000000002,-430.2833333333333
2677,167.10000000000002,-429.3166666666667
2678,167.7125,-428.3333333333333
2679,168.3375,-427.35
2680,168.97500000000002,-426.36666666666673
2681,169.625,-425.35
2682,170.28750000000002,-424.3333333333333
2683,170.97500000000002,-423.3
2684,171.66250000000002,-422.25
2685,172.375,-421.20000000000005
2686,173.10000000000002,-420.1333333333333
2687,173.82500000000002,-419.05
2688,174.57500000000002,-417.95000000000005
2689,175.3375,-416.85
2690,176.1125,-415.73333333333335
2691,176.9,-414.6
2692,177.6875,-413.45000000000005
2693,178.5,-412.3
2694,179.32500000000002,-411.1333333333333
2695,180.16250000000002,-409.95000000000005
2696,181.0,-408.75
2697,181.85000000000002,-407.55
2698,182.72500000000002,-406.3166666666667
2699,183.5875,-405.0833333333333
2700,184.47500000000002,-403.8333333333333
2701,185.3625,-402.5666666666667
2702,186.25,-401.28333333333336
2703,187.15,-399.98333333333335
2704,188.0625,-398.6833333333334
2705,188.9625,-397.3666666666667
2706,189.8625,-396.06666666666666
2707,190.775,-394.75
2708,191.70000000000002,-393.4166666666667
2709,192.625,-392.06666666666666
2710,193.57500000000002,-390.7166666666667
2711,194.525,-389.35
2712,195.4875,-387.98333333333335
2713,196.4625,-386.6166666666667
2714,197.45000000000002,-385.2166666666667
2715,198.4375,-383.83333333333337
2716,199.45000000000002,-382.4166666666667
2717,200.4625,-381.01666666666665
2718,201.4875,-379.6
2719,202.525,-378.1666666666667
2720,203.57500000000002,-376.7166666666667
2721,204.65,-375.25
2722,205.70000000000002,-373.81666666666666
2723,206.775,-372.35
2724,207.8625,-370.8833333333334
2725,208.95000000000002,-369.40000000000003
2726,210.05,-367.90000000000003
2727,211.16250000000002,-366.40000000000003
2728,212.28750000000002,-364.90000000000003
2729,213.41250000000002,-363.3666666666667
2730,214.55,-361.83333333333337
2731,215.70000000000002,-360.3
2732,216.85000000000002,-358.75
2733,218.01250000000002,-357.1833333333334
2734,219.175,-355.6
2735,220.3375,-354.01666666666665
2736,221.51250000000002,-352.4166666666667
2737,222.6875,-350.8
2738,223.8625,-349.1833333333334
2739,225.05,-347.55
2740,226.2375,-345.90000000000003
2741,227.4375,-344.23333333333335
2742,228.63750000000002,-342.56666666666666
2743,229.8375,-340.8833333333334
2744,231.03750000000002,-339.1833333333334
2745,232.25,-337.48333333333335
2746,233.4625,-335.76666666666665
2747,234.6875,-334.03333333333336
2748,235.9,-332.28333333333336
2749,237.125,-330.53333333333336
2750,238.35000000000002,-328.76666666666665
2751,239.5875,-327.0
2752,240.82500000000002,-325.2166666666667
2753,242.0625,-323.4166666666667
2754,243.3125,-321.6166666666667
2755,244.57500000000002,-319.8
2756,245.8375,-317.98333333333335
2757,247.10000000000002,-316.15000000000003
2758,248.3625,-314.33333333333337
2759,249.625,-312.51666666666665
2760,250.9,-310.6833333333334
2761,252.175,-308.85
2762,253.4625,-307.0
2763,254.76250000000002,-305.1333333333334
2764,256.0625,-303.28333333333336
2765,257.3625,-301.4166666666667
2766,258.675,-299.53333333333336
2767,259.975,-297.65000000000003
2768,261.2875,-295.76666666666665
2769,262.6125,-293.8666666666667
2770,263.925,-291.96666666666664
2771,265.275,-290.01666666666665
2772,266.57500000000005,-288.1166666666667
2773,267.90000000000003,-286.18333333333334
2774,269.2375,-284.25
2775,270.575,-282.3
2776,271.9125,-280.33333333333337
2777,273.25,-278.3666666666667
2778,274.58750000000003,-276.3833333333334
2779,275.925,-274.40000000000003
2780,277.27500000000003,-272.40000000000003
2781,278.625,-270.40000000000003
2782,279.96250000000003,-268.3833333333334
2783,281.3125,-266.35
2784,282.6625,-264.31666666666666
2785,284.0125,-262.28333333333336
2786,285.3625,-260.23333333333335
2787,286.825,-258.0
2788,288.1875,-255.93333333333334
2789,289.5375,-253.86666666666667
2790,290.90000000000003,-251.78333333333336
2791,292.25,-249.68333333333334
2792,293.6125,-247.58333333333337
2793,294.96250000000003,-245.46666666666667
2794,296.3125,-243.33333333333337
2795,297.675,-241.21666666666667
2796,299.02500000000003,-239.06666666666666
2797,300.375,-236.91666666666666
2798,301.71250000000003,-234.75
2799,303.0625,-232.58333333333337
2800,304.175,-230.76666666666665
2801,305.7375,-228.20000000000002
2802,307.0625,-226.0
2803,308.175,-224.15
2804,309.71250000000003,-221.56666666666666
2805,311.02500000000003,-219.31666666666666
2806,312.125,-217.45000000000002
2807,313.65000000000003,-214.81666666666666
2808,314.96250000000003,-212.55
2809,316.0375,-210.66666666666666
2810,317.5625,-208.0
2811,318.85,-205.70000000000002
2812,319.9125,-203.76666666666665
2813,321.40000000000003,-201.06666666666666
2814,322.6625,-198.73333333333335
2815,323.70000000000005,-196.76666666666668
2816,325.15000000000003,-194.01666666666668
2817,326.375,-191.65
2818,327.40000000000003,-189.65
2819,328.8125,-186.86666666666667
2820,330.0,-184.45000000000002
2821,330.9875,-182.43333333333334
2822,332.3625,-179.60000000000002
2823,333.5375,-177.16666666666669
2824,334.5,-175.11666666666667
2825,335.85,-172.25
2826,337.0,-169.78333333333333
2827,337.96250000000003,-167.7166666666667
2828,339.3,-164.8166666666667
2829,340.45000000000005,-162.33333333333334
2830,341.40000000000003,-160.25
2831,342.725,-157.35000000000002
2832,343.85,-154.86666666666667
2833,344.8,-152.8
2834,346.1125,-149.88333333333333
2835,347.25,-147.38333333333333
2836,348.1875,-145.3
2837,349.5,-142.36666666666667
2838,350.625,-139.83333333333334
2839,351.55,-137.73333333333332
2840,352.8625,-134.76666666666668
2841,353.96250000000003,-132.23333333333332
2842,354.88750000000005,-130.1
2843,356.1875,-127.11666666666667
2844,357.2875,-124.56666666666669
2845,358.20000000000005,-122.41666666666669
2846,359.475,-119.41666666666669
2847,360.57500000000005,-116.81666666666668
2848,361.475,-114.66666666666669
2849,362.7375,-111.61666666666667
2850,363.8125,-109.01666666666668
2851,364.71250000000003,-106.83333333333333
2852,365.96250000000003,-103.76666666666668
2853,367.02500000000003,-101.13333333333333
2854,367.90000000000003,-98.91666666666669
2855,369.13750000000005,-95.83333333333333
2856,370.1875,-93.16666666666667
2857,371.0625,-90.95
2858,372.27500000000003,-87.83333333333334
2859,373.3125,-85.15
2860,374.175,-82.9
2861,375.375,-79.75
2862,376.40000000000003,-77.03333333333335
2863,377.25,-74.78333333333335
2864,378.425,-71.58333333333334
2865,379.425,-68.86666666666667
2866,380.25,-66.56666666666666
2867,381.4125,-63.35000000000001
2868,382.38750000000005,-60.58333333333334
2869,383.1875,-58.283333333333346
2870,384.3,-55.03333333333334
2871,385.25,-52.23333333333334
2872,386.02500000000003,-49.88333333333334
2873,387.1,-46.6
2874,388.0,-43.766666666666666
2875,388.7375,-41.400000000000006
2876,389.75,-38.083333333333336
2877,390.6,-35.21666666666667
2878,391.2875,-32.81666666666667
2879,392.225,-29.450000000000003
2880,393.0,-26.550000000000004
2881,393.6125,-24.116666666666667
2882,394.3625,-20.91666666666667
2883,395.0625,-17.75
2884,395.5625,-15.283333333333335
2885,396.2375,-11.816666666666666
2886,396.76250000000005,-8.833333333333336
2887,397.175,-6.333333333333336
2888,397.71250000000003,-2.833333333333334
2889,398.13750000000005,0.18333333333333268
2890,398.45000000000005,2.6999999999999993
2891,398.8625,6.233333333333333
2892,399.175,9.266666666666666
2893,399.40000000000003,11.8
2894,399.6875,15.366666666666667
2895,399.90000000000003,18.433333333333334
2896,400.0625,20.983333333333334
2897,400.2375,24.566666666666666
2898,400.3625,27.666666666666668
2899,400.45000000000005,30.21666666666667
2900,400.55,33.83333333333333
2901,400.625,36.93333333333334
2902,400.6625,39.516666666666666
2903,400.71250000000003,43.13333333333333
2904,400.7375,46.25
2905,400.75,48.85
2906,400.76250000000005,52.5
2907,400.75,55.6
2908,400.75,58.18333333333334
2909,400.725,61.78333333333334
2910,400.6875,64.80000000000001
2911,400.6625,67.30000000000001
2912,400.6125,70.73333333333335
2913,400.57500000000005,73.65
2914,400.5375,76.03333333333335
2915,400.4875,79.33333333333334
2916,400.45000000000005,82.11666666666666
2917,400.425,84.41666666666667
2918,400.38750000000005,87.56666666666666
2919,400.35,90.21666666666667
2920,400.32500000000005,92.41666666666667
2921,400.2875,95.43333333333334
2922,400.26250000000005,97.98333333333335
2923,400.2375,100.08333333333334
2924,400.20000000000005,102.98333333333335
2925,400.175,105.41666666666667
2926,400.15000000000003,107.41666666666667
2927,400.125,110.18333333333334
2928,400.1,112.51666666666668
2929,400.07500000000005,114.41666666666669
2930,400.0375,117.05000000000001
2931,400.01250000000005,119.25
2932,399.975,121.06666666666668
2933,399.9375,123.56666666666668
2934,399.9125,125.66666666666669
2935,399.88750000000005,127.38333333333333
2936,399.83750000000003,129.76666666666668
2937,399.8125,131.78333333333333
2938,399.77500000000003,133.41666666666669
2939,399.7375,135.68333333333334
2940,399.6875,137.58333333333334
2941,399.6625,139.13333333333333
2942,399.6,141.26666666666668
2943,399.55,143.0666666666667
2944,399.5,144.51666666666668
2945,399.4375,146.53333333333333
2946,399.3625,148.21666666666667
2947,399.3125,149.6
2948,399.21250000000003,151.51666666666668
2949,399.125,153.11666666666667
2950,399.05,154.41666666666669
2951,398.925,156.23333333333332
2952,398.8125,157.73333333333332
2953,398.71250000000003,158.98333333333332
2954,398.5625,160.61666666666667
2955,398.4375,161.93333333333334
2956,398.2875,163.35000000000002
2957,398.13750000000005,164.7166666666667
2958,397.9375,166.3
2959,397.7875,167.4
2960,397.6125,168.70000000000002
2961,397.38750000000005,170.18333333333334
2962,397.21250000000003,171.2166666666667
2963,397.0,172.43333333333334
2964,396.7375,173.83333333333334
2965,396.52500000000003,174.8166666666667
2966,396.25,176.0
2967,395.9125,177.36666666666667
2968,395.65000000000003,178.35000000000002
2969,395.3,179.51666666666668
2970,394.8625,180.88333333333333
2971,394.5375,181.85000000000002
2972,394.1125,183.01666666666668
2973,393.58750000000003,184.35000000000002
2974,393.175,185.3166666666667
2975,392.675,186.45000000000002
2976,392.0375,187.76666666666668
2977,391.57500000000005,188.70000000000002
2978,390.975,189.8
2979,390.25,191.0666666666667
2980,389.71250000000003,191.9666666666667
2981,389.02500000000003,193.03333333333333
2982,388.21250000000003,194.23333333333335
2983,387.625,195.0666666666667
2984,386.90000000000003,196.05
2985,386.05,197.16666666666669
2986,385.425,197.93333333333334
2987,384.6625,198.83333333333334
2988,383.725,199.86666666666667
2989,383.05,200.60000000000002
2990,382.20000000000005,201.45000000000002
2991,381.1875,202.41666666666669
2992,380.45000000000005,203.08333333333334
2993,379.5375,203.86666666666667
2994,378.6125,204.63333333333333
2995,377.6625,205.36666666666667
2996,376.6875,206.0666666666667
2997,375.55,206.86666666666667
2998,374.725,207.4
2999,373.70000000000005,208.01666666666668
3000,372.5,208.7166666666667
3001,371.625,209.18333333333334
3002,370.55,209.73333333333335
3003,369.2875,210.33333333333334
3004,368.375,210.73333333333335
3005,367.25,211.18333333333334
3006,365.9375,211.68333333333334
3007,364.9875,212.0
3008,363.83750000000003,212.36666666666667
3009,362.4875,212.75
3010,361.51250000000005,213.0
3011,360.32500000000005,213.28333333333336
3012,358.9375,213.56666666666666
3013,357.9375,213.73333333333335
3014,356.725,213.91666666666666
3015,355.3125,214.08333333333337
3016,354.3,214.16666666666666
3017,353.07500000000005,214.25
3018,351.63750000000005,214.3
3019,350.6125,214.31666666666666
3020,349.38750000000005,214.3
3021,348.13750000000005,214.25
3022,346.925,214.16666666666666
3023,345.6875,214.05
3024,344.25,213.88333333333335
3025,343.2375,213.73333333333335
3026,342.01250000000005,213.51666666666665
3027,340.58750000000003,213.21666666666667
3028,339.57500000000005,212.98333333333335
3029,338.375,212.68333333333334
3030,336.975,212.26666666666668
3031,335.9875,211.9666666666667
3032,334.8,211.55
3033,333.4375,211.03333333333333
3034,332.475,210.65
3035,331.32500000000005,210.15
3036,330.1625,209.61666666666667
3037,329.0625,209.0666666666667
3038,327.95000000000005,208.51666666666668
3039,326.6875,207.83333333333334
3040,325.8,207.33333333333334
3041,324.76250000000005,206.70000000000002
3042,323.57500000000005,205.9666666666667
3043,322.725,205.43333333333334
3044,321.725,204.78333333333333
3045,320.58750000000003,204.05
3046,319.8125,203.51666666666668
3047,318.9125,202.88333333333333
3048,317.9125,202.15
3049,317.225,201.61666666666667
3050,316.4125,201.0
3051,315.5,200.26666666666668
3052,314.8625,199.76666666666668
3053,314.1375,199.16666666666669
3054,313.33750000000003,198.48333333333335
3055,312.7875,198.01666666666668
3056,312.1875,197.48333333333335
3057,311.52500000000003,196.85000000000002
3058,311.1,196.43333333333334
3059,310.6,195.93333333333334
3060,310.1375,195.45000000000002
3061,309.71250000000003,194.98333333333335
3062,309.3,194.55
3063,308.875,194.05
3064,308.6,193.7166666666667
3065,308.2875,193.3166666666667
3066,307.975,192.88333333333333
3067,307.7625,192.58333333333334
3068,307.5375,192.23333333333335
3069,307.3,191.85000000000002
3070,307.1375,191.58333333333334
3071,306.96250000000003,191.3
3072,306.7875,190.9666666666667
3073,306.6625,190.73333333333335
3074,306.5125,190.48333333333335
3075,306.3625,190.18333333333334
3076,306.2625,189.98333333333335
3077,306.1375,189.75
3078,306.0125,189.48333333333335
3079,305.925,189.3
3080,305.8125,189.0666666666667
3081,305.7,188.83333333333334
3082,305.625,188.65
3083,305.52500000000003,188.45000000000002
3084,305.425,188.2166666666667
3085,305.35,188.05
3086,305.27500000000003,187.86666666666667
3087,305.175,187.65
3088,305.1125,187.5
3089,305.0375,187.3166666666667
3090,304.96250000000003,187.11666666666667
3091,304.90000000000003,186.98333333333335
3092,304.83750000000003,186.8166666666667
3093,304.77500000000003,186.61666666666667
3094,304.725,186.48333333333335
3095,304.675,186.33333333333334
3096,304.6125,186.15
3097,304.575,186.03333333333333
3098,304.5375,185.88333333333333
3099,304.4875,185.7166666666667
3100,304.45,185.60000000000002
3101,304.4125,185.4666666666667
3102,304.375,185.3
3103,304.33750000000003,185.20000000000002
3104,304.3125,185.0666666666667
3105,304.27500000000003,184.91666666666669
3106,304.25,184.8166666666667
3107,304.21250000000003,184.68333333333334
3108,304.1875,184.53333333333333
3109,304.1625,184.43333333333334
3110,304.125,184.3
3111,304.1,184.11666666666667
3112,304.075,184.0
3113,304.0375,183.83333333333334
3114,304.0,183.63333333333333
3115,303.975,183.48333333333335
3116,303.95,183.3
3117,303.9125,183.10000000000002
3118,303.875,182.9
3119,303.85,182.70000000000002
3120,303.8125,182.45000000000002
3121,303.7875,182.26666666666668
3122,303.7625,182.03333333333333
3123,303.7375,181.76666666666668
3124,303.725,181.58333333333334
3125,303.7,181.33333333333334
3126,303.6875,181.08333333333334
3127,303.675,180.83333333333334
3128,303.6875,180.60000000000002
3129,303.7,180.35000000000002
3130,303.725,180.13333333333333
3131,303.75,179.9
3132,303.77500000000003,179.65
3133,303.7875,179.4666666666667
3134,303.8125,179.25
3135,303.83750000000003,179.05
3136,303.8625,178.85000000000002
3137,303.8875,178.65
3138,303.9125,178.43333333333334
3139,303.9375,178.28333333333333
3140,303.96250000000003,178.10000000000002
3141,304.0,177.88333333333333
3142,304.02500000000003,177.75
3143,304.0625,177.5666666666667
3144,304.1,177.35000000000002
3145,304.125,177.20000000000002
3146,304.1625,177.01666666666668
3147,304.2,176.8
3148,304.2375,176.63333333333333
3149,304.2875,176.41666666666669
3150,304.33750000000003,176.16666666666669
3151,304.3875,175.98333333333335
3152,304.4375,175.73333333333335
3153,304.4875,175.51666666666668
3154,304.55,175.28333333333333
3155,304.6125,175.05
3156,304.6875,174.8
3157,304.75,174.55
3158,304.825,174.3
3159,304.90000000000003,174.05
3160,304.9875,173.8
3161,305.075,173.53333333333333
3162,305.175,173.28333333333333
3163,305.27500000000003,173.01666666666668
3164,305.375,172.75
3165,305.5,172.4666666666667
3166,305.6125,172.23333333333335
3167,305.75,171.98333333333335
3168,305.8875,171.75
3169,306.0375,171.53333333333333
3170,306.1875,171.3166666666667
3171,306.35,171.11666666666667
3172,306.5,170.93333333333334
3173,306.6375,170.73333333333335
3174,306.77500000000003,170.55
3175,306.9125,170.36666666666667
3176,307.05,170.20000000000002
3177,307.175,170.01666666666668
3178,307.3,169.85000000000002
3179,307.4125,169.68333333333334
3180,307.5375,169.51666666666668
3181,307.65000000000003,169.36666666666667
3182,307.7625,169.2166666666667
3183,307.875,169.0666666666667
3184,307.9875,168.91666666666669
3185,308.1,168.76666666666668
3186,308.2,168.61666666666667
3187,308.3125,168.48333333333335
3188,308.4125,168.33333333333334
3189,308.52500000000003,168.18333333333334
3190,308.6375,168.03333333333333
3191,308.75,167.86666666666667
3192,308.8625,167.7166666666667
3193,308.9875,167.55
3194,309.125,167.36666666666667
3195,309.25,167.18333333333334
3196,309.3875,167.0
3197,309.5375,166.8
3198,309.6875,166.58333333333334
3199,309.83750000000003,166.38333333333333
3200,309.9875,166.16666666666669
3201,310.15000000000003,165.93333333333334
3202,310.3125,165.70000000000002
3203,310.475,165.4666666666667
3204,310.6375,165.2166666666667
3205,310.8125,164.9666666666667
3206,310.9875,164.7166666666667
3207,311.175,164.45000000000002
3208,311.3625,164.16666666666669
3209,311.55,163.88333333333333
3210,311.7375,163.60000000000002
3211,311.9375,163.3
3212,312.1375,163.0
3213,312.33750000000003,162.68333333333334
3214,312.55,162.36666666666667
3215,312.75,162.03333333333333
3216,312.96250000000003,161.70000000000002
3217,313.1875,161.36666666666667
3218,313.40000000000003,161.0
3219,313.625,160.65
3220,313.8625,160.28333333333333
3221,314.1,159.91666666666669
3222,314.33750000000003,159.53333333333333
3223,314.575,159.13333333333333
3224,314.825,158.75
3225,315.075,158.33333333333334
3226,315.33750000000003,157.91666666666669
3227,315.58750000000003,157.5
3228,315.85,157.05
3229,316.1,156.61666666666667
3230,316.3625,156.15
3231,316.625,155.66666666666669
3232,316.8875,155.18333333333334
3233,317.1375,154.68333333333334
3234,317.3875,154.15
3235,317.625,153.61666666666667
3236,317.83750000000003,153.0666666666667
3237,318.0375,152.51666666666668
3238,318.225,151.95000000000002
3239,318.375,151.38333333333333
3240,318.52500000000003,150.8166666666667
3241,318.65000000000003,150.23333333333332
3242,318.76250000000005,149.65
3243,318.85,149.0666666666667
3244,318.9375,148.48333333333332
3245,319.01250000000005,147.88333333333333
3246,319.1125,147.3
3247,319.21250000000003,146.71666666666667
3248,319.32500000000005,146.15
3249,319.46250000000003,145.5666666666667
3250,319.6,144.98333333333332
3251,319.76250000000005,144.41666666666669
3252,319.925,143.83333333333334
3253,320.1,143.26666666666668
3254,320.2875,142.70000000000002
3255,320.475,142.13333333333333
3256,320.6625,141.5666666666667
3257,320.8625,140.98333333333332
3258,321.0625,140.4
3259,321.26250000000005,139.8
3260,321.475,139.18333333333334
3261,321.70000000000005,138.5666666666667
3262,321.925,137.95000000000002
3263,322.1625,137.3166666666667
3264,322.40000000000003,136.68333333333334
3265,322.6625,136.03333333333333
3266,322.925,135.38333333333333
3267,323.20000000000005,134.7166666666667
3268,323.4875,134.03333333333333
3269,323.77500000000003,133.35000000000002
3270,324.0625,132.66666666666669
3271,324.3625,131.9666666666667
3272,324.6625,131.25
3273,324.975,130.53333333333333
3274,325.2875,129.81666666666666
3275,325.6125,129.08333333333331
3276,325.9375,128.31666666666666
3277,326.27500000000003,127.55000000000001
3278,326.625,126.76666666666668
3279,326.975,125.98333333333333
3280,327.33750000000003,125.16666666666669
3281,327.70000000000005,124.33333333333333
3282,328.0625,123.5
3283,328.4375,122.65
3284,328.8,121.76666666666668
3285,329.175,120.88333333333333
3286,329.5375,119.98333333333333
3287,329.9125,119.06666666666668
3288,330.2875,118.11666666666667
3289,330.65000000000003,117.16666666666669
3290,331.02500000000003,116.2
3291,331.40000000000003,115.21666666666668
3292,331.76250000000005,114.21666666666668
3293,332.125,113.21666666666668
3294,332.4875,112.23333333333333
3295,332.85,111.23333333333333
3296,333.21250000000003,110.23333333333335
3297,333.5625,109.25
3298,333.925,108.26666666666667
3299,334.27500000000003,107.28333333333335
3300,334.625,106.30000000000001
3301,334.975,105.31666666666666
3302,335.32500000000005,104.33333333333334
3303,335.675,103.35000000000001
3304,336.01250000000005,102.38333333333334
3305,336.35,101.4
3306,336.6875,100.43333333333334
3307,337.01250000000005,99.46666666666667
3308,337.32500000000005,98.48333333333335
3309,337.63750000000005,97.51666666666667
3310,337.9375,96.55000000000001
3311,338.2375,95.58333333333334
3312,338.51250000000005,94.61666666666667
3313,338.8,93.63333333333334
3314,339.0625,92.66666666666667
3315,339.32500000000005,91.7
3316,339.58750000000003,90.73333333333335
3317,339.82500000000005,89.76666666666667
3318,340.07500000000005,88.80000000000001
3319,340.3,87.85000000000001
3320,340.5375,86.88333333333334
3321,340.75,85.91666666666667
3322,340.96250000000003,84.95
3323,341.175,84.0
3324,341.375,83.05
3325,341.57500000000005,82.08333333333334
3326,341.76250000000005,81.13333333333334
3327,341.95000000000005,80.18333333333334
3328,342.125,79.23333333333333
3329,342.2875,78.28333333333335
3330,342.46250000000003,77.33333333333334
3331,342.6125,76.38333333333334
3332,342.76250000000005,75.43333333333334
3333,342.9125,74.48333333333333
3334,343.0625,73.55
3335,343.20000000000005,72.61666666666666
3336,343.32500000000005,71.66666666666666
3337,343.45000000000005,70.73333333333335
3338,343.57500000000005,69.80000000000001
3339,343.6875,68.86666666666667
3340,343.8,67.93333333333334
3341,343.90000000000003,67.0
3342,344.0,66.06666666666666
3343,344.1,65.15
3344,344.1875,64.21666666666667
3345,344.26250000000005,63.300000000000004
3346,344.35,62.38333333333334
3347,344.425,61.46666666666667
3348,344.4875,60.550000000000004
3349,344.5625,59.63333333333334
3350,344.625,58.71666666666667
3351,344.675,57.800000000000004
3352,344.7375,56.900000000000006
3353,344.7875,55.983333333333334
3354,344.83750000000003,55.083333333333336
3355,344.88750000000005,54.18333333333334
3356,344.925,53.28333333333333
3357,344.96250000000003,52.38333333333333
3358,345.0,51.483333333333334
3359,345.02500000000003,50.6
3360,345.05,49.7
3361,345.07500000000005,48.81666666666667
3362,345.1,47.91666666666667
